name;ConnectId;playerId;groupId;exchange;inequality;base;income_inequality;attention_check;government_opinion;feelings;winner_training_round_1;power_player_round_1_training;power_robot_round_1_training;average_difference_round_1;winner_training_round_2;power_player_round_2_training;power_robot_round_2_training;average_difference_round_2;winner_training_round_3;power_player_round_3_training;power_robot_round_3_training;average_difference_round_3;average_difference_training;training_winner;waiting_delay;winner_game_round_1;power_player_round_1_game;average_difference_round_1;winner_game_round_2;power_player_round_2_game;average_difference_round_2;winner_game_round_3;power_player_round_3_game;average_difference_round_3;winner_game_round_4;power_player_round_4_game;average_difference_round_4;winner_game_round_5;power_player_round_5_game;average_difference_round_5;average_difference_game;game_winner;bot_opponent;most_first;fair_unfair_bar_value;most_important;least_important;distribution_loser_amount;distribution_winner_amount;ug_first;ultimatum_game_receiver_1.0_0.0;ultimatum_game_receiver_0.9_0.1;ultimatum_game_receiver_0.8_0.2;ultimatum_game_receiver_0.7_0.3;ultimatum_game_receiver_0.6_0.4;ultimatum_game_receiver_0.5_0.5;ultimatum_game_receiver_0.4_0.6;ultimatum_game_receiver_0.3_0.7;ultimatum_game_receiver_0.2_0.8;ultimatum_game_receiver_0.1_0.9;ultimatum_game_receiver_0.0_1.0;min_payment_UG;max_payment_UG;consistency;ultimatum_game_proposer_proposer;ultimatum_game_proposer_receiver;final_payment_UG;age;political_ideology;zip_code;education;gender;race;religion;political_party;income;ga_ii_or_go;get_ahead_1;get_ahead_2;get_ahead_3;get_ahead_4;dictator_game_proposer;dictator_game_receiver;average_delay;standard_deviation_delay;span_minutes;date
unknown;A8D6AD6A1BA14F7FAA1321F3284C3D3F;2;1;RA;2.5;5.0;strongly_agree;5;agree;indifferent;True;52;52;2.0;True;48;42;0.5;False;47;71;1.8571428571428572;1.4090909090909092;True;30.833977937698364;True;49;0.1111111111111111;True;61;0.0;True;49;0.0;True;45;0.375;False;52;0.0;0.1;True;False;True;3;rules;luck;1250;1875;False;;;;;;;;;;;;;;;50;50;50;54;9;62097; Some  College ;Female;white;none;independent_close_democrat;$10,000-$24,999;governmentOpinion-getAhead-incomeInequality;5;4;3;3;50;50;4.365412757946895;1.1312075640821389;16.88; 2024-03-13  14:12:06.637496
unknown;162E3F2DB6784842857FD9209FDCA555;1;1;RA;2.5;5.0;disagree;5;disagree;indifferent;True;52;52;4.125;False;36;54;1.75;False;57;61;1.25;2.375;False;6.336273908615112;False;51;3.5555555555555554;False;64;1.625;False;37;1.125;False;45;1.0;True;68;0.0;1.5121951219512195;False;False;False;1;rules;luck;975;2150;False;yes;yes;yes;yes;yes;yes;yes;yes;yes;yes;no;0.1;1.0;True;;;50;29;1;60098; Some  College ;Female;latino-hispanic;none;strong_republican;$85,000-$99,999;incomeInequality-getAhead-governmentOpinion;2;3;5;5;;;5.093828273269366;3.750121284465555;15.18; 2024-03-13  14:12:12.765829
unknown;8647B6B17E1145EA97FD346D9B7EDAF5;1;1;RA;2.5;7.5;strongly_agree;5;agree;happy;True;52;52;2.375;False;40;50;1.7142857142857142;True;60;58;1.5555555555555556;1.875;True;86.15534806251526;True;54;1.3333333333333333;True;47;0.625;True;55;0.0;False;35;0.0;True;60;0.0;0.425;True;False;True;3;luck;talent;2175;2200;False;;;;;;;;;;;;;;;50;50;50;39;5;17404; College  Degree ;Male;white;catholic;not_very_strong_democrat;$55,000-$69,999;getAhead-incomeInequality-governmentOpinion;4;3;5;5;50;50;2.988814963744237;1.4419301654249381;13.79; 2024-03-13  14:12:13.964850
unknown;5FA5C3EF9195444A832F0AE438613FE8;1;3;RA;2.5;5.0;agree;5;disagree;sad;True;52;52;0.0;True;48;42;0.0;True;57;61;0.0;0.0;True;50.77244544029236;False;63;0.0;False;35;0.0;False;47;0.0;False;40;0.0;True;58;0.0;0.0;False;True;False;7;luck;rules;1350;1775;False;no;no;no;no;no;yes;no;no;no;no;no;0.5;0.5;True;;;;64;1;71112; Some  College ;Female;white;protestant_lutheran;strong_republican;$25,000-$39,999;governmentOpinion-incomeInequality-getAhead;4;2;4;4;;;3.7914169613195927;1.4282092541091498;26.54; 2024-03-13  14:12:17.151126
unknown;85374D92778B4B34B277FBE257197CFD;2;1;RA;2.5;7.5;strongly_agree;5;agree;sad;False;52;52;4.1;False;39;51;1.1428571428571428;False;45;73;0.0;2.0416666666666665;False;6.059107065200806;False;56;0.875;False;36;0.0;False;37;0.0;True;55;0.125;False;50;0.0;0.2222222222222222;False;False;False;3;luck;talent;1950;2425;False;yes;yes;yes;yes;yes;yes;yes;no;no;no;no;0.4;1.0;True;;;50;22;7;24868; High  School ;Female;white;none;not_very_strong_democrat;$10,000-$24,999;incomeInequality-getAhead-governmentOpinion;4;4;3;3;;;3.844559615972091;1.472551180311462;13.66; 2024-03-13  14:12:27.399764
unknown;080C25F037B24973B21CDB7E76851B09;2;1;RE;2.5;7.5;;;;;False;52;52;2.0;False;34;56;0.2857142857142857;False;39;79;0.42857142857142855;1.0416666666666667;False;6.205539226531982;;;;;;;;;;;;;;;;;;False;False;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;getAhead-incomeInequality-governmentOpinion;;;;;;;;;; 2024-03-13  14:12:37.704081
unknown;14D73F2E96AE4462A4181C20769D2572;2;2;RA;5.0;5.0;disagree;5;disagree;sad;True;52;52;0.0;True;45;45;0.0;False;39;79;0.0;0.0;True;6.226655006408691;False;34;0.0;False;41;0.0;False;36;0.0;True;51;0.0;True;61;0.0;0.0;False;False;True;3;luck;rules;750;3000;True;yes;yes;yes;yes;yes;yes;yes;no;no;no;no;0.4;1.0;True;;;50;56;3;40031; Graduate/Professional  Degree ;Female;white;protestant_lutheran;not_very_strong_republican;$85,000-$99,999;getAhead-governmentOpinion-incomeInequality;3;3;4;4;;;4.590816093527752;3.921108162163457;16.94; 2024-03-13  14:12:46.750126
unknown;67175439A1D844C494F854A2DC028565;2;1;RA;5.0;2.5;;;;;True;52;52;0.2857142857142857;True;45;45;0.0;False;42;76;0.0;0.08333333333333333;True;6.208478927612305;False;26;0.0;;;;;;;;;;;;;0.0;;False;True;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;getAhead-incomeInequality-governmentOpinion;;;;;;;13.915205400923025;33.24235255598399;; 2024-03-13  14:12:54.129521
unknown;AFCEB73B491244FBA313937A1993B4FC;2;2;RA;2.5;5.0;agree;5;agree;sad;True;52;52;0.375;True;48;42;1.5;False;50;68;0.0;0.625;True;46.30955529212952;False;33;0.0;False;43;1.0;False;26;2.5714285714285716;True;55;0.3333333333333333;False;50;2.0;1.1142857142857143;False;False;True;3;luck;rules;1450;1675;True;yes;yes;yes;yes;yes;yes;no;no;no;no;no;0.5;1.0;True;;;60;30;8;97218; College  Degree ;Male;white;catholic;strong_democrat;$115,000-$129,999;incomeInequality-governmentOpinion-getAhead;2;2;4;4;;;3.8160477749844817;2.146660006771488;17.24; 2024-03-13  14:13:00.071854
unknown;415920631C804F14A78E5693F206DB05;1;2;RE;2.5;5.0;neither;5;neither;happy;True;52;52;1.4285714285714286;True;50;40;1.75;True;60;58;0.0;1.0434782608695652;True;80.13201355934143;True;51;1.0;True;58;0.0;True;60;0.0;True;58;1.0;True;42;0.6923076923076923;0.8648648648648649;True;True;False;5;talent;luck;1125;2000;True;;;;;;;;;;;;;;;50;50;;25;5;23458; Graduate/Professional  Degree ;Male;white;catholic;independent_close_democrat;$115,000-$129,999;incomeInequality-getAhead-governmentOpinion;3;3;4;4;50;50;7.043988096470735;5.805984453113353;26.75; 2024-03-13  14:13:03.270948
